restaurant_id,rest_type
1407,Takeaway
1407,Delivery
1408,Quick Bites
1409,Casual Dining
1410,Dessert Parlor
1411,Casual Dining
1412,Casual Dining
1413,Quick Bites
1414,Quick Bites
1415,Dessert Parlor
1416,Lounge
1416,Bar
1417,Quick Bites
1418,Beverage Shop
1419,Delivery
1420,Beverage Shop
1421,Quick Bites
1422,Quick Bites
1423,Quick Bites
1424,Casual Dining
1425,Bakery
1425,Quick Bites
1426,Takeaway
1426,Delivery
1427,Quick Bites
1428,Casual Dining
1429,Delivery
1430,Delivery
1431,Casual Dining
1432,Casual Dining
1433,Sweet Shop
1434,Quick Bites
1435,Quick Bites
1436,Casual Dining
1437,Quick Bites
1438,Quick Bites
1439,Delivery
1440,Casual Dining
1441,Quick Bites
1442,Casual Dining
1443,Casual Dining
1444,Quick Bites
1445,Quick Bites
1446,Bakery
1447,Takeaway
1447,Delivery
1448,Dessert Parlor
1449,Quick Bites
1450,Casual Dining
1451,Quick Bites
1452,Takeaway
1452,Delivery
1453,Casual Dining
1454,Takeaway
1454,Delivery
1455,Takeaway
1455,Delivery
1456,Delivery
1457,Beverage Shop
1458,Quick Bites
1459,Bakery
1460,Beverage Shop
1460,Quick Bites
1461,Quick Bites
1462,Quick Bites
1463,Beverage Shop
1464,Quick Bites
1465,Casual Dining
1466,Takeaway
1466,Delivery
1467,Quick Bites
1468,Delivery
1469,Quick Bites
1470,Delivery
1471,Quick Bites
1472,Bakery
1473,Takeaway
1473,Delivery
1474,Casual Dining
1475,Quick Bites
1476,Quick Bites
1477,Casual Dining
1478,Quick Bites
1479,Bakery
1480,Casual Dining
1481,Quick Bites
1482,Delivery
1483,Delivery
1484,Bakery
1485,Quick Bites
1486,Quick Bites
1487,Takeaway
1487,Delivery
1488,Quick Bites
1489,Delivery
1490,Quick Bites
1491,Bar
1491,Casual Dining
1492,Quick Bites
1493,Bakery
1494,Takeaway
1494,Delivery
1495,Quick Bites
1496,Food Court
1497,Delivery
1498,Casual Dining
1499,Quick Bites
1500,Casual Dining
1501,Quick Bites
1502,Quick Bites
1503,Beverage Shop
1504,Quick Bites
1505,Dessert Parlor
1506,Quick Bites
1507,Quick Bites
1508,Quick Bites
1509,Quick Bites
1510,Quick Bites
1511,Delivery
1512,Quick Bites
1513,Quick Bites
1514,Casual Dining
1515,Cafe
1516,Takeaway
1516,Delivery
1517,Quick Bites
1518,Quick Bites
1519,Quick Bites
1520,Quick Bites
1521,Delivery
1522,
1523,Delivery
1524,Quick Bites
1525,Quick Bites
1526,Quick Bites
1527,Delivery
1528,Delivery
1529,Cafe
1530,Delivery
1531,Delivery
1532,Bakery
1533,Dessert Parlor
1534,Dessert Parlor
1534,Quick Bites
1535,Sweet Shop
1536,Dessert Parlor
1537,Beverage Shop
1538,Bakery
1539,Sweet Shop
1540,Food Court
1540,Dessert Parlor
1541,Bakery
1542,Delivery
1543,Dessert Parlor
1544,Sweet Shop
1544,Quick Bites
1545,Food Court
1546,Dessert Parlor
1547,Dessert Parlor
1548,Food Court
1549,Food Truck
1550,Dessert Parlor
1551,Food Court
1552,Dessert Parlor
1553,Dessert Parlor
1554,Takeaway
1555,Dessert Parlor
1556,Bakery
1557,Dessert Parlor
1558,Dessert Parlor
1559,Dessert Parlor
1560,Bakery
1561,Casual Dining
1561,Sweet Shop
1562,Dessert Parlor
1563,Quick Bites
1564,Dessert Parlor
1565,Quick Bites
1566,Beverage Shop
1567,Beverage Shop
1568,Bakery
1569,Casual Dining
1570,Casual Dining
1571,Casual Dining
1572,Casual Dining
1573,Casual Dining
1574,Casual Dining
1575,Casual Dining
1576,Lounge
1577,Casual Dining
1578,Beverage Shop
1579,Quick Bites
1580,Casual Dining
1581,Casual Dining
1582,Quick Bites
1583,Casual Dining
1584,Quick Bites
1585,Quick Bites
1586,Quick Bites
1587,Quick Bites
1588,Quick Bites
1589,Food Court
1590,Quick Bites
1591,Food Court
1592,Food Court
1593,Food Court
1594,Food Court
1595,Quick Bites
1596,Quick Bites
1597,Quick Bites
1598,Food Court
1599,Quick Bites
1600,Quick Bites
1601,Quick Bites
1602,Quick Bites
1603,Quick Bites
1604,Quick Bites
1605,Quick Bites
1606,Quick Bites
1607,Quick Bites
1608,Quick Bites
1609,Food Court
1609,Casual Dining
1610,Food Court
1611,Quick Bites
1612,Quick Bites
1613,Quick Bites
1614,Quick Bites
1615,Quick Bites
1616,Quick Bites
1617,Quick Bites
1618,Quick Bites
1619,Quick Bites
1620,Quick Bites
1621,Food Court
1622,Quick Bites
1623,Quick Bites
1624,Quick Bites
1625,Quick Bites
1626,Food Court
1627,Quick Bites
1628,Quick Bites
1629,Quick Bites
1630,Quick Bites
1631,Quick Bites
1632,Quick Bites
1633,Quick Bites
1634,Quick Bites
1635,Food Court
1636,Quick Bites
1637,Microbrewery
1637,Casual Dining
1638,Microbrewery
1638,Casual Dining
1639,Casual Dining
1639,Bar
1640,Bar
1640,Casual Dining
1641,Casual Dining
1642,Bar
1643,Quick Bites
1644,Casual Dining
1645,Casual Dining
1646,Quick Bites
1647,Casual Dining
1648,Casual Dining
1649,Casual Dining
1650,Quick Bites
1651,Casual Dining
1651,Bar
1652,Casual Dining
1653,Lounge
1654,Casual Dining
1654,Bar
1655,Quick Bites
1656,Casual Dining
1657,Fine Dining
1658,Quick Bites
1659,Quick Bites
1660,Quick Bites
1661,Quick Bites
1662,Quick Bites
1663,Quick Bites
1664,Quick Bites
1665,Quick Bites
1666,Quick Bites
1667,Quick Bites
1668,Quick Bites
1669,Quick Bites
1670,Casual Dining
1671,Quick Bites
1672,
1673,Quick Bites
1674,Quick Bites
1675,Quick Bites
1676,Quick Bites
1677,Quick Bites
1678,Quick Bites
1679,Quick Bites
1680,Casual Dining
1681,Casual Dining
1682,Casual Dining
1683,Casual Dining
1684,Casual Dining
1685,Casual Dining
1686,Cafe
1686,Casual Dining
1687,Cafe
1688,Casual Dining
1688,Cafe
1689,Cafe
1690,Casual Dining
1690,Cafe
1691,Cafe
1692,Cafe
1693,Cafe
1694,Cafe
1695,Cafe
1696,Cafe
1697,Cafe
1698,Cafe
1699,Cafe
1700,Cafe
1701,Cafe
1702,Quick Bites
1703,Cafe
1704,Cafe
1704,Casual Dining
1705,Quick Bites
1705,Cafe
1706,Cafe
1707,Cafe
1708,Cafe
1709,Cafe
1710,Quick Bites
1710,Cafe
1711,Cafe
1712,Delivery
1713,Quick Bites
1714,Quick Bites
1715,Beverage Shop
1715,Dessert Parlor
1716,Casual Dining
1717,Quick Bites
1718,Quick Bites
1719,Quick Bites
1720,Takeaway
1720,Delivery
1721,Quick Bites
1722,Quick Bites
1723,Quick Bites
1724,Quick Bites
1725,Casual Dining
1726,Dessert Parlor
1727,Quick Bites
1728,Beverage Shop
1728,Dessert Parlor
1729,Quick Bites
1730,Casual Dining
1731,Cafe
1732,Dessert Parlor
1733,Quick Bites
1734,Delivery
1735,Quick Bites
1736,Beverage Shop
1737,Bakery
1738,Quick Bites
1739,Quick Bites
1740,Casual Dining
1741,Quick Bites
1742,Casual Dining
1742,Microbrewery
1743,Casual Dining
1744,Casual Dining
1745,Casual Dining
1746,Quick Bites
1747,Quick Bites
1748,Dessert Parlor
1749,Dessert Parlor
1750,Bakery
1751,Takeaway
1751,Delivery
1752,Quick Bites
1753,Beverage Shop
1754,Quick Bites
1755,Bakery
1755,Quick Bites
1756,Quick Bites
1757,Quick Bites
1758,Quick Bites
1759,Casual Dining
1760,Quick Bites
1761,Cafe
1762,Takeaway
1762,Delivery
1763,Quick Bites
1764,Delivery
1765,Quick Bites
1766,Quick Bites
1767,Quick Bites
1768,Quick Bites
1769,Pub
1770,Bakery
1771,Quick Bites
1772,Quick Bites
1773,Quick Bites
1774,Cafe
1775,Quick Bites
1776,Dessert Parlor
1777,Beverage Shop
1778,Casual Dining
1779,Dessert Parlor
1780,Takeaway
1780,Delivery
1781,Quick Bites
1782,Quick Bites
1782,Bakery
1783,Dessert Parlor
1784,Dessert Parlor
1785,Quick Bites
1786,Quick Bites
1787,Casual Dining
1788,Casual Dining
1789,Dessert Parlor
1790,Casual Dining
1791,Beverage Shop
1792,Beverage Shop
1792,Quick Bites
1793,Beverage Shop
1794,Dessert Parlor
1795,Cafe
1796,Casual Dining
1797,Casual Dining
1798,Quick Bites
1799,Cafe
1800,Quick Bites
1801,Dessert Parlor
1802,Bar
1803,Casual Dining
1804,Quick Bites
1805,Cafe
1806,Bakery
1806,Quick Bites
1807,Beverage Shop
1808,Quick Bites
1809,Cafe
1810,Dessert Parlor
1811,Quick Bites
1812,Quick Bites
1813,Quick Bites
1814,Quick Bites
1815,Casual Dining
1816,Quick Bites
1817,Quick Bites
1818,Quick Bites
1819,Dessert Parlor
1820,Dessert Parlor
1821,Quick Bites
1822,Casual Dining
1823,Casual Dining
1824,Quick Bites
1825,Beverage Shop
1826,Casual Dining
1827,Casual Dining
1828,Dhaba
1829,Quick Bites
1830,Quick Bites
1831,Quick Bites
1832,Bakery
1833,Quick Bites
1834,Beverage Shop
1835,Dessert Parlor
1836,Dessert Parlor
1837,Casual Dining
1838,Delivery
1839,Quick Bites
1840,Bakery
1841,Quick Bites
1842,Delivery
1843,Quick Bites
1844,Quick Bites
1845,Quick Bites
1846,Quick Bites
1847,Cafe
1848,Casual Dining
1849,Quick Bites
1850,Casual Dining
1851,Casual Dining
1852,Casual Dining
1853,Quick Bites
1854,Quick Bites
1855,Quick Bites
1856,Quick Bites
1857,Dessert Parlor
1858,Quick Bites
1859,Quick Bites
1860,Casual Dining
1860,Bar
1861,Quick Bites
1862,Bakery
1863,Quick Bites
1864,Bakery
1865,Quick Bites
1866,Casual Dining
1867,Quick Bites
1868,Quick Bites
1869,Quick Bites
1870,Delivery
1871,Quick Bites
1872,Kiosk
1873,Quick Bites
1874,Bakery
1875,Beverage Shop
1876,Casual Dining
1877,Casual Dining
1878,Quick Bites
1879,Casual Dining
1880,Beverage Shop
1881,Mess
1882,Casual Dining
1883,Quick Bites
1884,Casual Dining
1885,Casual Dining
1886,Lounge
1887,Dessert Parlor
1888,Casual Dining
1889,Casual Dining
1890,Casual Dining
1891,Delivery
1892,Casual Dining
1893,Casual Dining
1894,Quick Bites
1895,Quick Bites
1896,Quick Bites
1897,Quick Bites
1898,Quick Bites
1899,Bakery
1899,Quick Bites
1900,Quick Bites
1901,Casual Dining
1902,Takeaway
1902,Delivery
1903,Quick Bites
1904,Quick Bites
1905,Quick Bites
1906,Quick Bites
1907,Sweet Shop
1908,Casual Dining
1909,Quick Bites
1910,Sweet Shop
1910,Quick Bites
1911,Casual Dining
1912,Food Court
1913,Dessert Parlor
1914,Casual Dining
1915,Quick Bites
1916,Casual Dining
1917,Casual Dining
1918,Casual Dining
1919,Quick Bites
1920,Quick Bites
1921,Quick Bites
1922,Quick Bites
1923,Kiosk
1924,Quick Bites
1925,Quick Bites
1926,Quick Bites
1927,Quick Bites
1928,Dessert Parlor
1929,Quick Bites
1930,Sweet Shop
1931,Quick Bites
1932,Quick Bites
1933,Casual Dining
1934,Quick Bites
1935,Quick Bites
1936,Quick Bites
1937,Quick Bites
1938,Bakery
1939,Quick Bites
1940,Quick Bites
1941,Quick Bites
1942,Dessert Parlor
1943,Delivery
1944,Casual Dining
1945,
1946,Quick Bites
1947,Delivery
1948,Delivery
1949,Quick Bites
1950,Quick Bites
1951,Quick Bites
1952,Dessert Parlor
1953,Casual Dining
1954,Quick Bites
1955,Casual Dining
1956,Beverage Shop
1956,Quick Bites
1957,Casual Dining
1958,Bakery
1959,Delivery
1960,Delivery
1961,Quick Bites
1962,Quick Bites
1963,Bakery
1964,Dessert Parlor
1965,Dessert Parlor
1966,Sweet Shop
1967,Beverage Shop
1968,Bakery
1969,Dessert Parlor
1970,Dessert Parlor
1971,Dessert Parlor
1972,Bakery
1973,Sweet Shop
1973,Dessert Parlor
1974,Dessert Parlor
1975,Bakery
1976,Dessert Parlor
1977,Dessert Parlor
1978,Beverage Shop
1979,Dessert Parlor
1980,Quick Bites
1981,Bakery
1982,Bakery
1983,Dessert Parlor
1984,Bakery
1985,Cafe
1986,Dessert Parlor
1987,Bakery
1987,Beverage Shop
1988,Casual Dining
1989,Casual Dining
1990,Casual Dining
1991,Bar
1992,Casual Dining
1993,Beverage Shop
1993,Quick Bites
1994,Quick Bites
1995,Quick Bites
1996,Quick Bites
1997,Quick Bites
1998,Quick Bites
1999,Quick Bites
2000,Quick Bites
2001,Quick Bites
2002,Quick Bites
2003,Quick Bites
2004,Quick Bites
2005,Quick Bites
2006,Quick Bites
2007,Quick Bites
2008,Quick Bites
2009,Quick Bites
2010,Quick Bites
2011,Quick Bites
2012,Quick Bites
2013,Quick Bites
2014,Quick Bites
2015,Quick Bites
2016,Quick Bites
2017,Quick Bites
2018,Quick Bites
2019,Quick Bites
2020,Quick Bites
2021,Quick Bites
2022,Casual Dining
2022,Bar
2023,Casual Dining
2024,Casual Dining
2025,Quick Bites
2026,Quick Bites
2027,Quick Bites
2028,Quick Bites
2029,Quick Bites
2030,Quick Bites
2031,Quick Bites
2032,Pub
2033,Casual Dining
2034,Quick Bites
2035,Casual Dining
2036,Quick Bites
2037,Quick Bites
2038,Quick Bites
2039,Casual Dining
2040,Casual Dining
2041,Casual Dining
2042,Casual Dining
2043,Quick Bites
2044,Quick Bites
2045,Casual Dining
2046,Quick Bites
2047,Quick Bites
2048,Quick Bites
2049,Quick Bites
2050,Quick Bites
2051,Quick Bites
2052,Quick Bites
2053,Quick Bites
2054,Quick Bites
2055,Quick Bites
2056,Quick Bites
2057,Quick Bites
2058,Quick Bites
2059,Quick Bites
2060,Quick Bites
2061,Quick Bites
2062,Quick Bites
2063,Quick Bites
2064,Quick Bites
2065,Quick Bites
2066,Quick Bites
2067,Quick Bites
2068,Quick Bites
2069,Quick Bites
2070,Quick Bites
2071,Quick Bites
2072,Casual Dining
2073,Casual Dining
2073,Bar
2074,Casual Dining
2075,Casual Dining
2076,Bar
2076,Casual Dining
2077,Casual Dining
2078,Casual Dining
2079,Bar
2080,Lounge
2081,Casual Dining
2081,Bar
2082,Casual Dining
2083,Food Court
2084,Casual Dining
2085,Casual Dining
2086,Casual Dining
2087,Lounge
2087,Casual Dining
2088,Casual Dining
2088,Bar
2089,Casual Dining
2090,Casual Dining
2091,Casual Dining
2092,Casual Dining
2093,Bar
2093,Casual Dining
2094,Casual Dining
2095,Casual Dining
2096,Pub
2097,Casual Dining
2098,Casual Dining
2099,Bar
2100,Lounge
2101,Cafe
2101,Quick Bites
2102,Cafe
2103,Takeaway
2104,Cafe
2105,Bakery
2105,Quick Bites
2106,Cafe
2107,Cafe
2107,Food Court
2108,Cafe
2109,Beverage Shop
2109,Cafe
2110,Cafe
2111,Cafe
2112,Cafe
2112,Dessert Parlor
2113,Cafe
2114,Cafe
2115,Cafe
2115,Bakery
2116,Cafe
2117,Cafe
2118,Cafe
2119,Quick Bites
2120,Dessert Parlor
2120,Cafe
2121,Cafe
2122,Cafe
2123,Cafe
2124,Cafe
2125,Quick Bites
2126,Cafe
2127,Quick Bites
2128,Delivery
2129,Quick Bites
2130,Casual Dining
2131,Takeaway
2131,Delivery
2132,Delivery
2133,Quick Bites
2134,Quick Bites
2135,Quick Bites
2136,Delivery
2137,Delivery
2138,Quick Bites
2139,Quick Bites
2140,Quick Bites
2141,Quick Bites
2142,Quick Bites
2143,Quick Bites
2144,Quick Bites
2145,Mess
2146,Quick Bites
2147,Dessert Parlor
2148,Quick Bites
2149,Casual Dining
2150,Casual Dining
2151,Casual Dining
2152,Casual Dining
2153,Casual Dining
2154,Casual Dining
2155,Casual Dining
2156,Casual Dining
2157,Casual Dining
2158,Casual Dining
2159,Quick Bites
2160,Sweet Shop
2161,Quick Bites
2162,Quick Bites
2163,Casual Dining
2164,Dessert Parlor
2165,Quick Bites
2166,Quick Bites
2167,Quick Bites
2168,Quick Bites
2169,Quick Bites
2170,Casual Dining
2171,Quick Bites
2172,Casual Dining
2173,Takeaway
2173,Delivery
2174,Beverage Shop
2174,Quick Bites
2175,Casual Dining
2175,Cafe
2176,Quick Bites
2177,Casual Dining
2178,Quick Bites
2179,Delivery
2180,Delivery
2181,Casual Dining
2182,Quick Bites
2183,Casual Dining
2184,Quick Bites
2185,Delivery
2186,Casual Dining
2187,Quick Bites
2188,Quick Bites
2189,Delivery
2190,Casual Dining
2191,Casual Dining
2192,Delivery
2193,Casual Dining
2194,Quick Bites
2195,Delivery
2196,Quick Bites
2197,Delivery
2198,Bakery
2198,Dessert Parlor
2199,Quick Bites
2200,Quick Bites
2201,Quick Bites
2202,Casual Dining
2203,Delivery
2204,Casual Dining
2205,Quick Bites
2206,Casual Dining
2207,Casual Dining
2208,Quick Bites
2209,Quick Bites
2210,Casual Dining
2211,Beverage Shop
2212,Quick Bites
2213,Quick Bites
2214,Quick Bites
2215,Delivery
2216,Delivery
2217,Quick Bites
2218,Casual Dining
2219,Quick Bites
2220,Delivery
2221,Beverage Shop
2222,Bakery
2223,Delivery
2224,Casual Dining
2225,Quick Bites
2226,Quick Bites
2227,Quick Bites
2228,Casual Dining
2229,Quick Bites
2230,Bar
2230,Casual Dining
2231,Quick Bites
2232,Casual Dining
2233,Casual Dining
2234,Casual Dining
2235,Quick Bites
2236,Quick Bites
2237,Bakery
2237,Dessert Parlor
2238,Casual Dining
2239,Delivery
2240,Bakery
2241,Quick Bites
2242,Casual Dining
2243,Microbrewery
2244,Quick Bites
2245,Dessert Parlor
2246,Casual Dining
2247,Casual Dining
2247,Bar
2248,Casual Dining
2249,Delivery
2250,Casual Dining
2251,Quick Bites
2252,Casual Dining
2253,Quick Bites
2254,Casual Dining
2255,Quick Bites
2256,Quick Bites
2257,Delivery
2258,Quick Bites
2259,Quick Bites
2260,Takeaway
2260,Delivery
2261,Delivery
2262,Casual Dining
2263,Quick Bites
2264,Quick Bites
2265,Casual Dining
2265,Bar
2266,Quick Bites
2267,Casual Dining
2268,Quick Bites
2269,Casual Dining
2270,Microbrewery
2270,Casual Dining
2271,Casual Dining
2272,Cafe
2273,Takeaway
2274,Takeaway
2274,Delivery
2275,Delivery
2276,Quick Bites
2277,Dessert Parlor
2278,Quick Bites
2279,Bakery
2279,Dessert Parlor
2280,Quick Bites
2281,Quick Bites
2282,Casual Dining
2283,Casual Dining
2284,Casual Dining
2285,Takeaway
2285,Delivery
2286,Quick Bites
2287,Quick Bites
2288,Beverage Shop
2288,Dessert Parlor
2289,Quick Bites
2290,Takeaway
2290,Delivery
2291,Takeaway
2291,Delivery
2292,Casual Dining
2292,Bar
2293,Quick Bites
2294,Beverage Shop
2295,Beverage Shop
2296,Takeaway
2296,Delivery
2297,Casual Dining
2298,Delivery
2299,Quick Bites
2300,Casual Dining
2301,Quick Bites
2302,Quick Bites
2303,Casual Dining
2304,Delivery
2305,Quick Bites
2306,Quick Bites
2307,Quick Bites
2308,Casual Dining
2309,Quick Bites
2310,Casual Dining
2311,Quick Bites
2312,Kiosk
2313,Casual Dining
2314,Quick Bites
2315,Quick Bites
2316,Delivery
2317,Casual Dining
2318,Casual Dining
2318,Bar
2319,Quick Bites
2320,Cafe
2321,Dessert Parlor
2322,Quick Bites
2323,Delivery
2324,Quick Bites
2325,Delivery
2326,Beverage Shop
2327,Bakery
2328,Casual Dining
2329,Quick Bites
2330,Quick Bites
2331,Casual Dining
2332,Quick Bites
2333,Delivery
2334,Cafe
2335,Takeaway
2335,Delivery
2336,Delivery
2337,Delivery
2338,Casual Dining
2339,Quick Bites
2340,Takeaway
2340,Delivery
2341,Quick Bites
2342,Quick Bites
2343,Quick Bites
2343,Sweet Shop
2344,Delivery
2345,Sweet Shop
2346,Quick Bites
2347,Casual Dining
2348,Casual Dining
2349,Quick Bites
2350,Casual Dining
2351,Quick Bites
2352,Casual Dining
2353,Beverage Shop
2353,Quick Bites
2354,Quick Bites
2355,Takeaway
2355,Delivery
2356,Takeaway
2356,Delivery
2357,Quick Bites
2358,Beverage Shop
2358,Quick Bites
2359,Quick Bites
2360,Casual Dining
2361,Delivery
2362,Casual Dining
2363,Quick Bites
2364,Dessert Parlor
2365,Quick Bites
2366,Quick Bites
2367,Casual Dining
2368,Casual Dining
2369,Quick Bites
2370,Delivery
2371,Quick Bites
2372,Dessert Parlor
2373,Dessert Parlor
2373,Bakery
2374,Beverage Shop
2375,Dessert Parlor
2376,Casual Dining
2377,Delivery
2378,Casual Dining
2379,Casual Dining
2380,Quick Bites
2381,Quick Bites
2382,Quick Bites
2383,Quick Bites
2384,Casual Dining
2385,Quick Bites
2386,Quick Bites
2387,Quick Bites
2388,Dessert Parlor
2389,Quick Bites
2390,Bakery
2391,Casual Dining
2392,Beverage Shop
2392,Quick Bites
2393,Quick Bites
2394,Pub
2394,Casual Dining
2395,Delivery
2396,Delivery
2397,Quick Bites
2398,Casual Dining
2399,Quick Bites
2400,Casual Dining
2400,Bar
2401,Quick Bites
2402,Delivery
2403,Quick Bites
2404,Delivery
2405,Quick Bites
2406,Dessert Parlor
